Timestamp,Device,Region,Language,Index,Tag,Expected (English),Expected (Local),Actual Detected,Verdict,Error Message,ROI Image,Remark by Adib,Verify by Adib
2026-04-05 14:22:07,ION30,APAC,Traditional Chinese,455,FSI_DL_ZONE_CH_ADD,CH +,Ch +,"Unsupported media type found. Ignoring non-image media. The image is unclear and lacks sufficient visibility of the text to make an accurate extraction. Due to the low resolution and poor lighting, the text is not legible. If possible, please provide a clearer image or improve the lighting and resolution to assist with text extraction. (Conf: 0.0%)",FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:22:40,ION1,ENGLISH,English,456,FSI_DL_ZONE_CH_DES,CH -,CH -,CH - (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:22:47,ION30,ENGLISH,English,457,FSI_DL_GPS,GNSS,GNSS,GNSS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:23:57,ION1,ENGLISH,English,458,FSI_DL_BRIGHTNESS,BRITE,BRITE,BATE (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:24:45,ION30,APAC,Traditional Chinese,459,FSI_FL_DL_TONE,ALL TONE ON/OFF,警示音開/關,警示音開關 (Conf: 90.9%),WARN,Mismatch (Conf: 90.9%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:25:55,ION1,ENGLISH,English,460,FSI_FL_DL_POR_BLIGHT,BACKLIGHT ON/OFF,BACKLIGHT ON/OFF,BACKLIGHT O... (Conf: 73.3%),WARN,Mismatch (Conf: 73.3%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:26:04,ION30,APAC,Traditional Chinese,461,FSI_FL_BRIGHTNESS,BRIGHTNESS,亮度,亮度 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:27:14,ION1,ENGLISH,English,462,FSI_FL_BT_AUDIO,BT AUDIO SWITCH,BT AUDIO SWITCH,BT AUDIO SWI... (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:27:22,ION30,APAC,Traditional Chinese,463,FSI_FL_CALL_ALERT,CALL ALERT,呼叫警示,呼叫警示 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:27:57,ION1,ENGLISH,English,464,FSI_FL_CALL_FORWARD,CALL FORWARD,CALL FORWARD,CALL FORWARD (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:28:05,ION30,APAC,Traditional Chinese,465,FSI_FL_CH_VA,CH ANNOUNCE,頻道通知,頻道通知 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:28:39,ION1,ENGLISH,English,466,FSI_FL_CONTACTS,CONTACTS,CONTACTS,CONTACTS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:29:25,ION30,APAC,Traditional Chinese,467,FSI_FL_DAY_NIGHT,DAY/NIGHT MODE,日/夜間模式,白/夜間模式 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:30:00,ION1,ENGLISH,English,468,FSI_FL_EMER_ON,EMERGENCY ON,EMERGENCY ON,EMERGENCY ON (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:30:48,ION30,APAC,Traditional Chinese,469,FSI_FL_EMER_OFF,EMERGENCY OFF,緊急功能關,緊急功能 (Conf: 88.9%),WARN,Mismatch (Conf: 88.9%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 14:31:22,ION1,ENGLISH,English,470,FSI_FL_EX_PA,EXTERNAL PA,EXTERNAL PA,EXTERNAL PA (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:31:29,ION30,APAC,Traditional Chinese,471,FSI_FL_HL_POWER,HIGH/LOW POWER,高/低功率,高/低功率 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:32:03,ION1,ENGLISH,English,472,FSI_FL_HORN_LIGHT,HORN & LIGHTS,HORN & LIGHTS,HORN & LIGHTS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:32:49,ION30,APAC,Traditional Chinese,473,FSI_FL_INTELLIGENT_AUDIO,INTELLIGENT AUDIO,智慧型聲音,智慧型整音 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:33:23,ION1,ENGLISH,English,474,FSI_FL_KEYPAD_LOCK,KEYPAD LOCK,KEYPAD LOCK,KEYPAD LOCK (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:34:11,ION30,APAC,Traditional Chinese,475,FSI_FL_MANUAL_DIAL,MANUAL DIAL,手動撥號,手動接聽 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:35:20,ION1,ENGLISH,English,476,FSI_FL_MANUAL_SITE_ROAM,MNL SITE ROAM,MNL SITE ROAM,NO_TEXT (Conf: 30.0%),FAIL,Mismatch (Conf: 30.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:36:05,ION30,APAC,Traditional Chinese,477,FSI_FL_MIC_AGC,MIC. AGC ON/OFF,MicAGC開/關,MICAGC器閒 (Conf: 70.6%),WARN,Mismatch (Conf: 70.6%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:36:39,ION1,ENGLISH,English,478,FSI_FL_MONITOR,MONITOR,MONITOR,MONITOR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:37:26,ION30,APAC,Traditional Chinese,479,FSI_FL_NUISANCE_DELETE,NUISANCE DELETE,滋擾刪除,磁場削除 (Conf: 25.0%),FAIL,Mismatch (Conf: 25.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:38:36,ION1,ENGLISH,English,480,FSI_FL_OTC_1,ONE TOUCH BTN-1,ONE TOUCH BTN-1,ONE TOUCH B... (Conf: 75.9%),WARN,Mismatch (Conf: 75.9%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:39:22,ION30,APAC,Traditional Chinese,481,FSI_FL_OTC_2,ONE TOUCH BTN-2,快速呼叫2,台東呼叫12 (Conf: 54.5%),FAIL,Mismatch (Conf: 54.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:40:33,ION1,ENGLISH,English,482,FSI_FL_OTC_3,ONE TOUCH BTN-3,ONE TOUCH BTN-3,ONE TOUCH B... (Conf: 75.9%),WARN,Mismatch (Conf: 75.9%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:40:41,ION30,APAC,Traditional Chinese,483,FSI_FL_OTC_4,ONE TOUCH BTN-4,快速呼叫4,快速呼叫4 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:41:52,ION1,ENGLISH,English,484,FSI_FL_OTC_5,ONE TOUCH BTN-5,ONE TOUCH BTN-5,RE TOUCH BTN-5 (Conf: 89.7%),WARN,Mismatch (Conf: 89.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:42:36,ION30,APAC,Traditional Chinese,485,FSI_FL_OTC_6,ONE TOUCH BTN-6,快速呼叫6,快速呼叫8 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:43:24,ION1,ENGLISH,English,486,FSI_FL_OB_1,OPTION BOARD-1,OPTION BOARD-1,OPTION BOARD-1 (Conf: 100.0%),PASS,,,check actual,TRUE
2026-04-05 14:43:33,ION30,APAC,Traditional Chinese,487,FSI_FL_OB_2,OPTION BOARD-2,選配功能2,選配功能2 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:44:44,ION1,ENGLISH,English,488,FSI_FL_OB_3,OPTION BOARD-3,OPTION BOARD-3,OPTION BOAR... (Conf: 78.6%),WARN,Mismatch (Conf: 78.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:45:30,ION30,APAC,Traditional Chinese,489,FSI_FL_OB_4,OPTION BOARD-4,選配功能4,避碰功能 (Conf: 44.4%),FAIL,Mismatch (Conf: 44.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:46:40,ION1,ENGLISH,English,490,FSI_FL_OB_5,OPTION BOARD-5,OPTION BOARD-5,OPTION BOAR... (Conf: 78.6%),WARN,Mismatch (Conf: 78.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 14:47:26,ION30,APAC,Traditional Chinese,491,FSI_FL_OB_6,OPTION BOARD-6,選配功能6,進程功能 (Conf: 44.4%),FAIL,Mismatch (Conf: 44.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:48:00,ION1,ENGLISH,English,492,FSI_FL_PUBLIC_ADDRESS,PA ON/OFF,PA ON/OFF,PA ON/OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:48:08,ION30,APAC,Traditional Chinese,493,FSI_FL_PERMANENT_MONITOR,STICKY MONITOR,常駐監控,常駐監控 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:48:42,ION1,ENGLISH,English,494,FSI_FL_PRIVACY,PRIVACY ON/OFF,PRIVACY ON/OFF,PRIVACY ON/OFF (Conf: 100.0%),PASS,,,Check Actual,TRUE
2026-04-05 14:48:50,ION30,APAC,Traditional Chinese,495,FSI_FL_RADIO_CHECK,RADIO CHECK,話機檢查,話機檢查 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:49:24,ION1,ENGLISH,English,496,FSI_FL_RADIO_DISABLE,RADIO DISABLE,RADIO DISABLE,RADIO DISABLE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:50:08,ION30,APAC,Traditional Chinese,497,FSI_FL_RADIO_ENABLE,RADIO ENABLE,話機啟用,話 燃啟用 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:50:42,ION1,ENGLISH,English,498,FSI_FL_REMOTE_MONITOR,REMOTE MONITOR,REMOTE MONITOR,REMOTE MONITOR (Conf: 100.0%),PASS,,,Check Actual,TRUE
2026-04-05 14:51:28,ION30,APAC,Traditional Chinese,499,FSI_FL_RPTA,RPTR/TALKAROUND,轉播/直通,轉播/道直 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:52:01,ION1,ENGLISH,English,500,FSI_FL_SCAN,SCAN ON/OFF,SCAN ON/OFF,SCAN ON/OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:52:09,ION30,APAC,Traditional Chinese,501,FSI_FL_SITE_LOCK,SITE LOCK,站台鎖定,站台鎖定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:52:43,ION1,ENGLISH,English,502,FSI_FL_STATUS,STATUS,STATUS,STATUS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:53:27,ION30,APAC,Traditional Chinese,503,FSI_FL_TELEMETRY_1,TELEMETRY-1,遙測1,逾時 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:54:01,ION1,ENGLISH,English,504,FSI_FL_TELEMETRY_2,TELEMETRY-2,TELEMETRY-2,TELEMETRY-2 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:54:46,ION30,APAC,Traditional Chinese,505,FSI_FL_TELEMETRY_3,TELEMETRY-3,遙測3,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:55:20,ION1,ENGLISH,English,506,FSI_FL_TEXT_MESSAGE,MESSAGES,MESSAGES,MESSAGES (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:56:04,ION30,APAC,Traditional Chinese,507,FSI_FL_SQUELCH,SQUELCH TOGGLE,靜噪選擇,請選選擇 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:56:37,ION1,ENGLISH,English,508,FSI_FL_REMOTE_DEKEY,REMOTE DEKEY,REMOTE DEKEY,REMOTE DEKEY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:56:45,ION30,APAC,Traditional Chinese,509,FSI_FL_UNASSIGNED,UNASSIGNED,未指定,未指定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:57:18,ION1,ENGLISH,English,510,FSI_FL_VOX,VOX ON/OFF,VOX ON/OFF,VOX ON/OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:58:02,ION30,APAC,Traditional Chinese,511,FSI_FL_ZONE_SEL,ZONE SELECTION,區域選擇,區 選 擇 1 (Conf: 54.5%),FAIL,Mismatch (Conf: 54.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 14:58:36,ION1,ENGLISH,English,512,FSI_FL_VA,VOICE ANNOUNCE,VOICE ANNOUNCE,VOICE ANNOUNCE (Conf: 100.0%),PASS,,,Check Actual,TRUE
2026-04-05 14:58:44,ION30,APAC,Traditional Chinese,513,FSI_FL_CALL_LOG,CALL LOG,呼叫記錄,呼叫記錄 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:59:18,ION1,ENGLISH,English,514,FSI_FL_DISPLAY_ALIAS,DISPLAY NAME,DISPLAY NAME,DISPLAY NAME (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 14:59:27,ION30,APAC,Traditional Chinese,515,FSI_FL_CH_UP,CHANNEL UP,上一頻道,上一頻道 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:00:02,ION1,ENGLISH,English,516,FSI_FL_CH_DOWN,CHANNEL DOWN,CHANNEL DOWN,CHANNEL DOWN (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:00:10,ION30,APAC,Traditional Chinese,517,FSI_FL_GPS,GNSS ON/OFF,GNSS 開/關,GNSS 開/關 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:01:22,ION1,ENGLISH,English,518,FSI_MY_NUMBER_CHANGED,# CHANGED,# CHANGED,CHANGED (Conf: 87.5%),WARN,Mismatch (Conf: 87.5%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 15:01:30,ION30,APAC,Traditional Chinese,519,FSI_ALARM_SENT,ALARM SENT,告警已發送,告警已發送 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:02:04,ION1,ENGLISH,English,520,FSI_ALARM_SENT_DUAL_LINE,ALARM SENT,ALARM SENT,ALARM SENT (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:02:14,ION30,APAC,Traditional Chinese,521,FSI_ALARM_FAILED,ALARM FAILED,告警發送失敗,告警發送失敗 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:02:48,ION1,ENGLISH,English,522,FSI_ALARM_FAILED_DUAL_LINE,ALARM FAILED,ALARM FAILED,ALARM FAILED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:02:56,ION30,APAC,Traditional Chinese,523,FSI_GPS_ON,GNSS ON,GNSS 開,GNSS 開 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:03:31,ION1,ENGLISH,English,524,FSI_GPS_OFF,GNSS OFF,GNSS OFF,GNSS OFF (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:03:47,ION30,APAC,Traditional Chinese,525,FSI_ALERT_AND_CALL,ALERT & CALL,警示與呼叫,警示與呼叫 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:04:20,ION1,ENGLISH,English,526,FSI_PKEY_NOTICE_TITLE,HOLD KEY FOR:,HOLD KEY FOR:,HOLD KEY FOR: (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:04:27,ION30,APAC,Traditional Chinese,527,FSI_RADIO_CHECK,RADIO CHECK,話機檢查,話機檢查 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:05:00,ION1,ENGLISH,English,528,FSI_BELIZE_TMS,TXT,TXT,TXT (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:05:06,ION30,APAC,Traditional Chinese,529,FSI_5S_SELECTED,5S SELECTED,5秒選定,5秒選定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:06:16,ION1,ENGLISH,English,530,FSI_10S_SELECTED,10S SELECTED,10S SELECTED,IDS SELECTED (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:06:25,ION30,APAC,Traditional Chinese,531,FSI_15S_SELECTED,15S SELECTED,15秒選定,15秒選定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:07:37,ION1,ENGLISH,English,532,FSI_20S_SELECTED,20S SELECTED,20S SELECTED,205 SELECTED (Conf: 91.7%),WARN,Mismatch (Conf: 91.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:08:24,ION30,APAC,Traditional Chinese,533,FSI_25S_SELECTED,25S SELECTED,25秒選定,25 秒選定 (Conf: 90.9%),WARN,Mismatch (Conf: 90.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 15:09:34,ION1,ENGLISH,English,534,FSI_30S_SELECTED,30S SELECTED,30S SELECTED,305 SELECTED (Conf: 91.7%),WARN,Mismatch (Conf: 91.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:09:43,ION30,APAC,Traditional Chinese,535,FSI_60S_SELECTED,60S SELECTED,60秒選定,60秒選定 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:10:54,ION1,ENGLISH,English,536,FSI_120S_SELECTED,120S SELECTED,120S SELECTED,12 25 SELECTED (Conf: 81.5%),WARN,Mismatch (Conf: 81.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:11:03,ION30,APAC,Traditional Chinese,537,FSI_SILENT,SILENT,靜音,靜音 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:11:37,ION1,ENGLISH,English,538,FSI_VIBRATE,VIBRATE,VIBRATE,VIBRATE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:12:25,ION30,APAC,Traditional Chinese,539,FSI_VIBRATE_RING,RING & VIBRATE,響鈴與振動,警告與振動 (Conf: 60.0%),FAIL,Mismatch (Conf: 60.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:12:57,ION1,ENGLISH,English,540,FSI_RING,RING,RING,RING (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:13:04,ION30,APAC,Traditional Chinese,541,FSI_ERROR_CHARGER,INVALID CHARGER,無效 充電器,無效 充電器 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:14:16,ION1,ENGLISH,English,542,FSI_ERROR_BATTERY,INVALID BATTERY,INVALID BATTERY,INVALID BATT... (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:15:04,ION30,APAC,Traditional Chinese,543,FSI_ERROR_CHARGER_BATTERY,INVALID BATTERY & CHARGER,無效電池 與充電器,無效電池 (Conf: 61.5%),FAIL,Mismatch (Conf: 61.5%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 15:16:16,ION1,ENGLISH,English,544,FSI_COVERT_MODE_ON,COVERT MODE ON,COVERT MODE ON,COVERT MOD... (Conf: 74.1%),WARN,Mismatch (Conf: 74.1%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:17:03,ION30,APAC,Traditional Chinese,545,FSI_COVERT_MODE_OFF,COVERT MODE OFF,隱蔽模式關,隨機模式試驗 (Conf: 36.4%),FAIL,Mismatch (Conf: 36.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:17:38,ION1,ENGLISH,English,546,FSI_DL_ACTIONS,ACTIONS,ACTIONS,ACTIONS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:17:46,ION30,APAC,Traditional Chinese,547,FSI_FL_ACTIONS,ACTIONS,功能,功能 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:18:20,ION1,ENGLISH,English,548,FSI_FL_JOB_TICKETS,JOB TICKETS,JOB TICKETS,JOB TICKETS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:18:28,ION30,APAC,Traditional Chinese,549,FSI_JOB_TICKETS_ALL,ALL,全部,全部 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:19:36,ION1,ENGLISH,English,550,FSI_JOB_TICKETS_NEW,NEW,NEW,KEW (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:20:21,ION30,APAC,Traditional Chinese,551,FSI_JOB_TICKETS_REPLY_GUIDE_1,PRESS,按,"Unsupported media type found. Ignoring non-image media. The image is unclear and does not contain discernible text. Due to the low resolution and poor lighting conditions, I cannot extract any readable text from the screen. If possible, please provide a clearer image for analysis. (Conf: 0.0%)",FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:21:31,ION1,ENGLISH,English,552,FSI_JOB_TICKETS_REPLY_GUIDE_2,FOR REPLY OPTIONS,FOR REPLY OPTIONS,NO_TEXT (Conf: 25.0%),FAIL,Mismatch (Conf: 25.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:22:16,ION30,APAC,Traditional Chinese,553,FSI_JOB_TICKETS_REPLY_GUIDE_3,OR,或,低 (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:22:57,ION1,ENGLISH,English,554,FSI_JOB_TICKETS_REPLY_GUIDE_4,TO QUICK REPLY,TO QUICK REPLY,TO QUICK REPLY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:23:05,ION30,APAC,Traditional Chinese,555,FSI_SAFETY_SCREEN_TEXT_1,DO NOT HOLD NEAR EAR. SEE USER GUIDE FOR PROPER USE.,勿靠近耳朵,勿靠近耳朵 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:24:16,ION1,ENGLISH,English,556,FSI_SAFETY_SCREEN_TEXT_2,WEAR IN APPROVED CARRY HOLDER.,WEAR IN APPROVED CARRY HOLDER.,CARRY HOLDEN (Conf: 52.4%),FAIL,Mismatch (Conf: 52.4%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:25:00,ION30,APAC,Traditional Chinese,557,FSI_VIEW_EDIT,VIEW/EDIT,查看/編輯,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:25:34,ION1,ENGLISH,English,558,FSI_NEW_CONTACT,NEW CONTACT,NEW CONTACT,NEW CONTACT (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:26:18,ION30,APAC,Traditional Chinese,559,FSI_FL_OPTION_BOARD,OPTION BOARD,功能板,功能表 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:27:26,ION1,ENGLISH,English,560,FSI_PHOTOSENSOR_TEST,PHOTOSENSOR TEST MODE,PHOTOSENSOR TEST MODE,OSENSOR TEST (Conf: 72.7%),WARN,Mismatch (Conf: 72.7%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 15:28:12,ION30,APAC,Traditional Chinese,561,FSI_PHOTOSENSOR_LIGHT_TEST_TITLE,STEP 1,步驟1,步驟 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Missing part of the expected text.,,Fail to detect,TRUE
2026-04-05 15:29:23,ION1,ENGLISH,English,562,FSI_PHOTOSENSOR_DARK_TEST_TITLE,STEP 2,STEP 2,STEP2 (Conf: 90.9%),WARN,Mismatch (Conf: 90.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 15:29:39,ION30,APAC,Traditional Chinese,563,FSI_PHOTOSENSOR_LIGHT_TEST_ACTION,PLACE RADIO IN LIGHT,話機置放燈下,話機置放燈下 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:30:50,ION1,ENGLISH,English,564,FSI_PHOTOSENSOR_DARK_TEST_ACTION,COVER PHOTOSENSOR,COVER PHOTOSENSOR,NO_TEXT (Conf: 25.0%),FAIL,Mismatch (Conf: 25.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:31:35,ION30,APAC,Traditional Chinese,565,FSI_PHOTOSENSOR_TEST_OK_PRESS,PRESS OK,按OK,1 修OK (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 15:32:47,ION1,ENGLISH,English,566,FSI_PHOTOSENSOR_BOTH_FAILED,PHOTOSENSOR TEST BOTH STEPS FAILED,PHOTOSENSOR TEST BOTH STEPS FAILED,PHOTOSENSO... (Conf: 42.6%),FAIL,Mismatch (Conf: 42.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:33:33,ION30,APAC,Traditional Chinese,567,FSI_PHOTOSENSOR_LIGHT_FAILED,PHOTOSENSOR TEST STEP 1 FAILED,光感應器測試 步驟一測試失敗,光感器錯 (Conf: 33.3%),FAIL,Mismatch (Conf: 33.3%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:34:43,ION1,ENGLISH,English,568,FSI_PHOTOSENSOR_DARK_FAILED,PHOTOSENSOR TEST STEP 2 FAILED,PHOTOSENSOR TEST STEP 2 FAILED,PHOTOSENSO... (Conf: 46.5%),FAIL,Mismatch (Conf: 46.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:35:29,ION30,APAC,Traditional Chinese,569,FSI_PHOTOSENSOR_PASS,PHOTOSENSOR TEST PASSED,光感應器 測試通過,光感應器 測 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 15:36:40,ION1,ENGLISH,English,570,FSI_ACCELEROMETER_TEST,ACCELEROMETER TEST MODE,ACCELEROMETER TEST MODE,ACCELEROME... (Conf: 55.6%),FAIL,Mismatch (Conf: 55.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:37:26,ION30,APAC,Traditional Chinese,571,FSI_ACCELEROMETER_FAILED,ACCELEROMETER TEST FAILED,加速度計 測試失敗,加重度計 - 測定 (Conf: 55.6%),FAIL,Mismatch (Conf: 55.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 15:38:36,ION1,ENGLISH,English,572,FSI_ACCELEROMETER_PASS,ACCELEROMETER TEST PASSED,ACCELEROMETER TEST PASSED,ACCELEROMETER (Conf: 68.4%),FAIL,Mismatch (Conf: 68.4%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 15:39:20,ION30,APAC,Traditional Chinese,573,FSI_VIBRATOR_TEST,VIBRATOR TEST MODE,振動器 測試模式,振動器 測試 (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 15:39:53,ION1,ENGLISH,English,574,FSI_KEYPAD_UNLOCK_HELP_3_1,PRESS,PRESS,PRESS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 15:40:36,ION30,APAC,Traditional Chinese,575,FSI_KEYPAD_UNLOCK_HELP_3_2,THEN,然後,宏後 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
